income_gross,age,employed,marital_status,is_two_income_couple,number_of_children_under_7,number_of_children_7_and_over,number_of_children,commune,church_affiliation,contribution_pillar_3a,total_insurance_expenses,travel_expenses_main_income,child_care_expenses_third_party,taxable_assets,child_education_expenses,total_tax,delta_3a,delta_childcare,delta_insurance
87090.0,33,False,single,False,1,2,3,Benken (SG),roman_catholic,31976.0,2815.0,4258.0,28310.0,374509.0,2110.0,0.0,0.0,0.0,0.0
88562.0,33,True,married,True,1,2,3,St. Gallen,protestant,5685.0,3623.0,2449.0,4834.0,145437.0,7045.0,2341.46,268.65999999999985,2341.46,511.6300000000001
232731.0,48,True,single,False,2,0,2,Oberuzwil,none,3091.0,2761.0,5095.0,21207.0,359366.0,0.0,36139.16,1411.280000000006,1743.3700000000026,133.35000000000582
156113.0,53,True,single,False,1,2,3,Grabs,roman_catholic,6593.0,2101.0,4845.0,3744.0,154074.0,13620.0,13217.38,169.67999999999847,5543.509999999999,266.5
229461.0,62,False,married,False,2,2,4,Mosnang,roman_catholic,24027.0,1480.0,6260.0,5371.0,397223.0,5327.0,25999.09,3826.6399999999994,6502.790000000001,1454.3199999999997
104325.0,56,True,married,True,1,1,2,Tübach,protestant,7992.0,4699.0,6433.0,14519.0,396794.0,9364.0,2254.53,0.0,1654.92,265.98000000000025
60048.0,33,False,married,True,1,2,3,Wittenbach,roman_catholic,15731.0,4065.0,1663.0,23445.0,4873.0,16656.0,0.0,0.0,0.0,0.0
117220.0,32,True,married,False,0,1,1,Berg (SG),none,7633.0,2490.0,8331.0,9926.0,221941.0,6936.0,8957.9,0.0,3567.58,893.2799999999997
150430.0,31,True,married,False,2,2,4,Andwil (SG),christian_catholic,5406.0,1767.0,2203.0,8611.0,76579.0,8109.0,12310.23,486.40999999999985,4478.75,1197.869999999999
222065.0,55,False,married,False,0,1,1,Gommiswald,roman_catholic,28173.0,4290.0,2068.0,1744.0,394381.0,14107.0,28203.82,2508.0999999999985,7367.59,547.380000000001
234508.0,47,False,married,True,1,0,1,Walenstadt,protestant,28129.0,2699.0,8432.0,18348.0,387950.0,0.0,29694.88,2517.5,2504.2999999999993,1011.4200000000019
225785.0,34,False,single,False,1,2,3,Wittenbach,none,1311.0,1617.0,4759.0,2361.0,37649.0,10561.0,34592.57,11408.54,8120.5,405.91999999999825
181483.0,60,False,married,True,1,0,1,Untereggen,roman_catholic,91.0,3860.0,2696.0,10328.0,326122.0,0.0,27324.3,10389.439999999999,4789.73,679.8499999999985
95170.0,37,False,single,False,2,2,4,Schänis,protestant,4329.0,998.0,8766.0,12450.0,326307.0,13822.0,14.4,14.4,14.4,8.02
100355.0,36,True,married,True,1,0,1,Eichberg,none,49.0,973.0,2811.0,10567.0,406032.0,0.0,8626.19,1532.9900000000007,3154.6000000000004,1197.17
119597.0,23,True,single,False,1,2,3,Balgach,roman_catholic,7952.0,1320.0,1676.0,26509.0,361455.0,7458.0,3091.52,0.0,27.960000000000036,309.30999999999995
146490.0,36,False,married,False,2,2,4,Wittenbach,roman_catholic,6890.0,3809.0,3242.0,11839.0,69291.0,11199.0,7500.07,5916.679999999999,3362.42,605.3699999999999
147971.0,45,False,married,True,0,1,1,Rorschacherberg,none,4656.0,2650.0,5096.0,20443.0,160925.0,16529.0,9425.72,6295.529999999999,1394.3499999999995,824.6899999999987
33600.0,42,True,single,False,2,0,2,Rorschach,none,1656.0,929.0,5804.0,29151.0,392475.0,0.0,0.0,0.0,0.0,0.0
76493.0,39,False,married,True,1,0,1,Rheineck,roman_catholic,17697.0,4358.0,7490.0,14813.0,378876.0,0.0,41.44,41.44,41.44,41.44
192441.0,48,False,single,False,2,0,2,Rorschacherberg,protestant,33098.0,1125.0,4964.0,1254.0,56716.0,0.0,20547.03,884.0699999999997,6653.779999999999,534.489999999998
149231.0,31,False,single,False,1,2,3,Mosnang,none,33810.0,5996.0,4274.0,22964.0,226602.0,17503.0,1157.81,372.68999999999994,552.9,0.0
198533.0,36,False,married,True,2,2,4,Diepoldsau,roman_catholic,9449.0,5210.0,3561.0,25398.0,288842.0,1985.0,14206.31,6215.709999999999,270.4499999999989,305.72999999999956
89491.0,62,False,single,False,0,1,1,Tübach,none,35355.0,5428.0,5677.0,24649.0,317360.0,2745.0,0.0,0.0,0.0,0.0
35365.0,26,False,single,False,1,1,2,Kaltbrunn,roman_catholic,29312.0,1569.0,9309.0,29115.0,154964.0,10189.0,0.0,0.0,0.0,0.0
157117.0,49,True,single,False,1,0,1,St. Gallen,none,7242.0,4740.0,8541.0,24331.0,312700.0,0.0,16017.69,4.380000000001019,601.2000000000007,0.0
116341.0,36,False,married,True,1,1,2,Marbach (SG),protestant,24308.0,2381.0,2016.0,14959.0,228465.0,3202.0,3246.99,1835.5899999999997,1801.8899999999999,692.1899999999996
243322.0,58,False,married,False,1,0,1,Rapperswil-Jona,roman_catholic,19247.0,5611.0,6871.0,4589.0,67562.0,0.0,34078.92,5387.0,6816.289999999997,221.29999999999563
45405.0,32,True,single,False,0,0,0,Rorschach,none,6513.0,4130.0,7638.0,0.0,156834.0,0.0,1656.05,110.32999999999993,1656.05,0.0
220335.0,49,False,single,False,2,0,2,Muolen,none,1082.0,3694.0,9131.0,10496.0,271354.0,0.0,32695.61,10729.29,5183.209999999999,0.0
88255.0,53,False,married,False,1,1,2,Wittenbach,roman_catholic,39324.0,2956.0,5901.0,22550.0,262497.0,11728.0,0.0,0.0,0.0,0.0
35037.0,54,False,single,False,1,0,1,Nesslau,roman_catholic,9834.0,204.0,8876.0,8815.0,437283.0,0.0,0.0,0.0,0.0,0.0
213999.0,41,True,single,False,0,2,2,Rorschach,none,111.0,1032.0,9616.0,3860.0,224265.0,442.0,37870.2,2501.159999999996,7865.559999999998,620.6999999999971
101670.0,29,False,married,False,2,2,4,Oberbüren,roman_catholic,26667.0,4840.0,8631.0,5850.0,343096.0,2797.0,0.0,0.0,0.0,0.0
137852.0,25,True,married,True,2,1,3,Rebstein,none,5452.0,860.0,6323.0,11543.0,254629.0,16282.0,7771.46,364.9200000000001,3013.46,1100.37
100862.0,61,False,married,False,0,0,0,Wittenbach,protestant,34160.0,1913.0,8129.0,0.0,59995.0,0.0,4511.44,451.9899999999998,4350.87,1006.9999999999995
59298.0,22,False,married,False,1,1,2,Flawil,roman_catholic,5724.0,3168.0,9309.0,13062.0,316874.0,6073.0,0.0,0.0,0.0,0.0
50187.0,31,False,married,False,2,1,3,Jonschwil,none,27436.0,5193.0,6619.0,808.0,188630.0,18161.0,0.0,0.0,0.0,0.0
75560.0,43,True,married,True,1,0,1,Flums,none,5173.0,4394.0,2407.0,2873.0,474238.0,0.0,4754.72,404.4900000000007,3865.0800000000004,442.6999999999998
153814.0,53,True,single,False,2,1,3,Rebstein,roman_catholic,7035.0,2083.0,247.0,4510.0,480746.0,16438.0,14121.16,59.77000000000044,5680.119999999999,287.15999999999985
176206.0,55,True,married,False,0,2,2,Wildhaus-Alt St. Johann,none,3207.0,4046.0,5090.0,26452.0,323620.0,8768.0,15229.22,1033.6499999999996,50.8799999999992,565.0100000000002
83828.0,35,False,single,False,1,0,1,Mörschwil,none,1679.0,173.0,3365.0,5712.0,27030.0,0.0,5110.38,4555.4800000000005,3081.03,476.1800000000003
75804.0,26,False,married,False,2,1,3,Lütisburg,none,16818.0,5841.0,5306.0,21248.0,484820.0,14460.0,0.0,0.0,0.0,0.0
160001.0,48,True,married,True,0,0,0,Steinach,protestant,7481.0,932.0,375.0,0.0,369686.0,0.0,29547.74,0.0,8020.540000000001,1607.0200000000004
233317.0,57,True,married,True,2,1,3,Sevelen,protestant,2325.0,5632.0,4361.0,6286.0,284675.0,1546.0,39808.24,1786.6299999999974,7260.8499999999985,271.18999999999505
57891.0,40,True,married,False,2,0,2,Untereggen,roman_catholic,4140.0,4812.0,7650.0,18003.0,89260.0,0.0,0.0,0.0,0.0,0.0
239648.0,22,False,married,True,2,2,4,Widnau,roman_catholic,20655.0,1044.0,497.0,6135.0,55700.0,16484.0,25891.92,4548.669999999998,5795.369999999999,1412.5499999999993
138879.0,41,True,single,False,1,0,1,Schänis,roman_catholic,644.0,818.0,6080.0,22834.0,411466.0,0.0,15895.82,1816.199999999999,1025.6000000000004,645.0100000000002
201860.0,46,True,single,False,2,0,2,Wildhaus-Alt St. Johann,none,3684.0,3866.0,1598.0,9580.0,431124.0,0.0,30888.64,1142.880000000001,5118.899999999998,0.0
33104.0,30,True,married,False,0,0,0,Walenstadt,none,1722.0,2253.0,662.0,0.0,406507.0,0.0,1587.06,714.14,1587.06,586.56
203243.0,49,True,married,True,1,0,1,Sennwald,none,6766.0,4309.0,2770.0,3508.0,314827.0,0.0,27942.36,144.90000000000146,6115.09,409.77000000000044
237479.0,27,False,married,False,2,1,3,Niederhelfenschwil,none,13236.0,2628.0,6291.0,25727.0,397548.0,15472.0,23141.57,6225.5,197.72999999999956,916.119999999999
53222.0,25,True,married,True,2,0,2,Jonschwil,none,5355.0,1347.0,9992.0,911.0,385145.0,0.0,272.02,172.78999999999996,272.02,272.02
75746.0,55,False,single,False,0,1,1,Diepoldsau,none,35506.0,2963.0,7316.0,24693.0,303266.0,4132.0,0.0,0.0,0.0,0.0
208516.0,25,True,married,True,1,1,2,Muolen,none,6228.0,1899.0,1112.0,14194.0,428997.0,12696.0,28953.21,337.5699999999997,3758.3199999999997,1227.5099999999984
100798.0,25,False,married,True,1,1,2,Ebnat-Kappel,protestant,30688.0,2764.0,5692.0,19222.0,177916.0,18742.0,0.0,0.0,0.0,0.0
130607.0,54,True,single,False,0,2,2,Steinach,roman_catholic,6326.0,5668.0,1165.0,4359.0,109005.0,2266.0,13262.98,250.77999999999884,5647.87,0.0
48370.0,27,False,single,False,1,0,1,Wildhaus-Alt St. Johann,protestant,5689.0,1272.0,2343.0,29121.0,88132.0,0.0,0.0,0.0,0.0,0.0
143053.0,45,False,single,False,0,0,0,Rüthi (SG),protestant,8538.0,3745.0,9046.0,0.0,424830.0,0.0,20499.65,8013.590000000002,7661.110000000001,0.0
68103.0,51,False,married,False,2,1,3,Rüthi (SG),roman_catholic,36144.0,2896.0,1420.0,12992.0,27927.0,10813.0,0.0,0.0,0.0,0.0
133912.0,38,False,married,True,1,0,1,Oberriet (SG),protestant,4906.0,5410.0,4192.0,11202.0,147674.0,0.0,13045.62,7140.260000000001,3723.5700000000015,291.5700000000015
190805.0,28,True,single,False,1,0,1,Tübach,none,6623.0,4562.0,4502.0,28457.0,292474.0,0.0,21004.32,157.91999999999825,0.0,0.0
125987.0,36,True,single,False,2,0,2,St. Margrethen,none,6684.0,4380.0,9920.0,15369.0,419357.0,0.0,8178.0,130.22999999999956,2286.26,0.0
151532.0,23,False,single,False,1,0,1,Grabs,none,13441.0,3030.0,5810.0,10595.0,374911.0,0.0,15075.81,5249.209999999999,3694.029999999999,69.77999999999884
62390.0,40,False,married,True,2,1,3,Flawil,roman_catholic,1326.0,4527.0,3663.0,9960.0,117150.0,15627.0,0.0,0.0,0.0,0.0
92989.0,34,True,married,True,0,2,2,Flawil,roman_catholic,944.0,2541.0,770.0,18676.0,306651.0,15542.0,1898.87,1025.3899999999999,1294.1,660.6599999999999
33605.0,26,False,single,False,1,0,1,Jonschwil,protestant,21056.0,3841.0,7556.0,25168.0,482673.0,0.0,0.0,0.0,0.0,0.0
116432.0,36,False,single,False,1,1,2,Balgach,roman_catholic,16039.0,2713.0,3452.0,6542.0,265270.0,144.0,5037.26,3075.9800000000005,3056.08,100.57000000000062
193542.0,51,True,married,True,0,2,2,Oberuzwil,none,6493.0,1612.0,8905.0,21924.0,223541.0,3242.0,21291.81,213.19000000000233,1261.4300000000003,1228.7900000000009
190842.0,62,False,single,False,0,0,0,Kirchberg (SG),none,39057.0,1304.0,2118.0,0.0,40813.0,0.0,25436.54,0.0,7676.48,486.9500000000007
204100.0,31,True,married,False,2,0,2,Muolen,none,2068.0,3631.0,1611.0,3220.0,155953.0,0.0,34744.7,1752.8699999999953,7358.499999999996,667.2999999999956
213401.0,28,True,single,False,1,1,2,Buchs (SG),roman_catholic,3173.0,5.0,1451.0,22454.0,18829.0,10112.0,32656.1,1444.6399999999994,1392.4399999999987,1002.4599999999991
35409.0,31,False,single,False,2,1,3,Amden,roman_catholic,11136.0,3388.0,3508.0,22311.0,126237.0,13557.0,0.0,0.0,0.0,0.0
52157.0,64,True,single,False,0,0,0,Wittenbach,roman_catholic,305.0,1769.0,9752.0,0.0,83295.0,0.0,3865.29,1241.42,3864.27,330.3899999999999
155410.0,49,True,married,True,1,2,3,Gossau (SG),none,3260.0,30.0,4337.0,24069.0,56984.0,7056.0,10509.2,969.6100000000006,604.1700000000001,1523.2700000000004
150588.0,25,True,single,False,2,1,3,Lütisburg,none,4126.0,2785.0,7808.0,20537.0,489632.0,6662.0,11565.5,845.6399999999994,1628.0100000000002,141.45000000000073
54788.0,30,True,single,False,2,2,4,Eggersriet,roman_catholic,7918.0,1207.0,1653.0,14133.0,35541.0,2622.0,0.0,0.0,0.0,0.0
195840.0,43,True,single,False,1,1,2,Au (SG),roman_catholic,5510.0,5487.0,6674.0,17301.0,482158.0,4384.0,24386.26,499.67999999999665,2588.6399999999994,0.0
200274.0,30,False,single,False,1,0,1,Gams,none,1990.0,913.0,2637.0,4070.0,192232.0,0.0,34209.33,10453.370000000003,7083.350000000002,629.6200000000026
197432.0,45,False,single,False,2,1,3,Muolen,roman_catholic,34600.0,4225.0,7912.0,26999.0,131974.0,14559.0,8753.76,398.3700000000008,0.0,0.0
71128.0,41,False,married,True,1,1,2,Flums,roman_catholic,30817.0,1655.0,6033.0,10973.0,6493.0,417.0,0.0,0.0,0.0,0.0
81442.0,63,True,single,False,0,2,2,Kirchberg (SG),protestant,1827.0,4365.0,3137.0,21169.0,258676.0,2963.0,667.31,627.15,637.1899999999999,0.0
167151.0,25,True,single,False,2,0,2,Lütisburg,roman_catholic,2445.0,322.0,3971.0,3693.0,259300.0,0.0,29258.65,1576.550000000003,7314.57,896.2300000000032
49936.0,22,False,single,False,2,0,2,Lichtensteig,none,9448.0,1031.0,2512.0,5593.0,75482.0,0.0,0.0,0.0,0.0,0.0
82965.0,58,False,single,False,0,0,0,Oberriet (SG),none,30048.0,1568.0,9452.0,0.0,411292.0,0.0,2089.25,798.8699999999999,2089.25,221.8900000000001
223115.0,50,True,single,False,0,0,0,Neckertal,roman_catholic,6012.0,3296.0,5954.0,0.0,458391.0,0.0,49603.22,456.1100000000006,9237.96,24.340000000003783
158624.0,22,True,married,False,1,1,2,Degersheim,none,3133.0,3221.0,7771.0,13444.0,445608.0,9994.0,17828.79,1139.8199999999997,3617.8900000000012,833.9400000000023
246866.0,28,True,single,False,2,1,3,Oberriet (SG),none,7043.0,4525.0,8407.0,6964.0,422385.0,11780.0,36485.91,68.37000000000262,6159.050000000003,0.0
37048.0,61,True,married,True,1,1,2,Gams,none,3278.0,4514.0,9865.0,16517.0,493912.0,4197.0,0.0,0.0,0.0,0.0
134245.0,55,True,married,False,0,2,2,Kirchberg (SG),none,5197.0,1540.0,9972.0,21462.0,165093.0,7391.0,6859.99,432.8099999999995,1072.9799999999996,1011.5999999999995
245451.0,47,True,married,False,0,0,0,Lütisburg,roman_catholic,5470.0,2332.0,2313.0,0.0,217486.0,0.0,61799.8,692.9600000000064,10230.850000000006,1328.6200000000026
151476.0,33,False,single,False,1,0,1,Thal,roman_catholic,24774.0,3743.0,6718.0,4751.0,340304.0,0.0,13530.25,2769.8099999999995,5152.85,0.0
219824.0,48,False,single,False,2,0,2,Sennwald,none,5592.0,3101.0,4005.0,14583.0,191122.0,0.0,25358.04,7617.0,3098.6500000000015,49.18000000000029
38234.0,58,True,married,True,1,1,2,Marbach (SG),protestant,1048.0,1116.0,4540.0,18155.0,297987.0,3368.0,0.0,0.0,0.0,0.0
175321.0,62,False,single,False,1,1,2,Lichtensteig,none,23121.0,4778.0,1460.0,8788.0,277682.0,5190.0,16004.01,3406.8199999999997,4582.130000000001,0.0
248769.0,51,False,married,True,0,1,1,Mels,roman_catholic,13021.0,4599.0,8906.0,4306.0,307387.0,15564.0,41688.52,8492.449999999997,8056.809999999998,517.2299999999959
66192.0,50,True,married,False,2,1,3,Mörschwil,none,1005.0,4259.0,552.0,25337.0,162995.0,10362.0,0.0,0.0,0.0,0.0
80164.0,26,False,married,False,0,1,1,Wildhaus-Alt St. Johann,roman_catholic,22234.0,2954.0,1457.0,28519.0,179157.0,13533.0,0.0,0.0,0.0,0.0
130753.0,47,True,single,False,2,0,2,Gossau (SG),protestant,262.0,3839.0,4301.0,10695.0,112150.0,0.0,13631.59,1834.58,4100.200000000001,0.0
228922.0,38,False,married,True,2,1,3,Mels,none,31548.0,2772.0,5978.0,10474.0,228128.0,7758.0,23088.7,1356.5900000000001,4503.619999999999,935.8199999999997
51872.0,59,False,single,False,0,0,0,Nesslau,none,38421.0,4396.0,7637.0,0.0,311243.0,0.0,0.0,0.0,0.0,0.0
192863.0,54,True,married,False,1,2,3,Häggenschwil,roman_catholic,1991.0,4314.0,9830.0,14526.0,13931.0,5429.0,22878.92,1572.9599999999991,3517.5699999999997,570.1899999999987
36959.0,41,False,married,True,1,2,3,Mosnang,protestant,4741.0,5312.0,7343.0,28190.0,322764.0,11854.0,0.0,0.0,0.0,0.0
81342.0,34,False,single,False,1,2,3,Andwil (SG),none,17730.0,1652.0,4324.0,24850.0,457238.0,13673.0,0.0,0.0,0.0,0.0
136833.0,49,True,married,False,0,1,1,Gaiserwald,protestant,7347.0,4662.0,1476.0,25471.0,385360.0,7642.0,9515.18,0.0,268.8000000000011,450.4400000000005
42749.0,56,False,single,False,1,0,1,Lichtensteig,none,9863.0,1564.0,5440.0,24502.0,240674.0,0.0,0.0,0.0,0.0,0.0
94436.0,53,True,single,False,2,0,2,Sevelen,roman_catholic,796.0,4444.0,4534.0,18047.0,140341.0,0.0,4158.19,1251.5399999999995,1583.8999999999996,0.0
56395.0,55,True,married,False,2,1,3,Eggersriet,protestant,4828.0,292.0,4960.0,7197.0,458941.0,12301.0,0.0,0.0,0.0,0.0
111817.0,40,True,married,False,2,1,3,Bad Ragaz,none,6906.0,254.0,8818.0,29450.0,81358.0,12752.0,861.77,45.120000000000005,0.0,696.78
196107.0,23,True,single,False,0,0,0,Nesslau,roman_catholic,6388.0,4961.0,8262.0,0.0,30686.0,0.0,41236.29,291.15000000000146,8836.420000000002,0.0
98715.0,22,True,single,False,0,2,2,Sargans,none,7643.0,1298.0,2040.0,2272.0,171427.0,11024.0,5988.52,0.0,4452.64,408.5600000000004
154312.0,51,True,married,True,0,1,1,Waldkirch,none,4321.0,4675.0,4131.0,227.0,371901.0,1744.0,21017.99,802.9099999999999,6892.140000000001,453.4300000000003
169751.0,64,False,married,True,1,2,3,Wartau,roman_catholic,30965.0,4544.0,2281.0,19640.0,420936.0,16964.0,5137.23,1287.5099999999998,1618.0999999999995,494.5099999999993
221600.0,55,False,single,False,0,0,0,Gaiserwald,none,36376.0,3016.0,3563.0,0.0,241420.0,0.0,31050.96,0.0,7674.700000000001,75.07999999999811
246464.0,34,False,married,False,2,2,4,Bad Ragaz,none,26724.0,691.0,8877.0,23080.0,268224.0,4157.0,20855.16,2456.0099999999984,876.2200000000012,1357.3600000000006
88732.0,40,True,married,True,0,1,1,Uznach,roman_catholic,4330.0,3011.0,458.0,18352.0,308192.0,6246.0,3871.29,589.1100000000001,1459.2599999999998,731.3499999999999
204776.0,62,False,single,False,0,0,0,Lütisburg,none,34483.0,651.0,1525.0,0.0,280099.0,0.0,32675.75,583.0200000000004,8544.900000000001,747.130000000001
112622.0,52,False,single,False,1,1,2,Balgach,roman_catholic,35339.0,3842.0,1350.0,17704.0,30424.0,5275.0,202.68,69.47,202.68,0.0
189766.0,37,True,single,False,2,0,2,Wittenbach,none,2601.0,1730.0,4366.0,7667.0,10382.0,0.0,29266.79,1417.2200000000012,5525.34,364.2099999999991
176667.0,52,True,married,True,2,1,3,Schmerikon,roman_catholic,3333.0,4328.0,6340.0,20809.0,373758.0,4366.0,17225.54,1070.1100000000006,1561.1200000000008,550.3600000000006
208949.0,52,False,married,True,0,0,0,Eggersriet,none,12195.0,5947.0,9693.0,0.0,179076.0,0.0,33870.28,7652.869999999999,8340.809999999998,180.40999999999622
235089.0,25,False,single,False,0,2,2,St. Gallen,none,29009.0,3025.0,587.0,483.0,487826.0,10036.0,33935.62,2608.9400000000023,8757.150000000001,85.66000000000349
239675.0,23,True,single,False,1,1,2,Nesslau,none,1076.0,2163.0,6213.0,4542.0,214847.0,8496.0,44725.57,2076.290000000001,7324.989999999998,254.65000000000146
111874.0,42,True,single,False,1,2,3,Walenstadt,protestant,4537.0,3567.0,8376.0,28638.0,127418.0,2481.0,1856.25,417.4000000000001,0.0,0.0
88297.0,33,False,married,False,1,1,2,Gams,none,25056.0,613.0,6549.0,18346.0,179598.0,15761.0,0.0,0.0,0.0,0.0
206521.0,55,True,single,False,0,0,0,Wattwil,none,6728.0,286.0,2373.0,0.0,75111.0,0.0,43193.22,174.88000000000466,8710.93,851.5
104916.0,35,True,single,False,0,0,0,Untereggen,none,1045.0,1849.0,1578.0,0.0,462014.0,0.0,15455.77,1690.4400000000005,6728.960000000001,319.630000000001
64956.0,56,False,married,False,2,0,2,Grabs,none,21562.0,590.0,6293.0,14340.0,387444.0,0.0,0.0,0.0,0.0,0.0
151442.0,60,False,married,True,1,1,2,Schmerikon,protestant,18221.0,4821.0,1347.0,26219.0,100012.0,1954.0,7755.94,3757.0999999999995,93.1299999999992,383.1399999999994
69750.0,25,True,single,False,2,0,2,Niederhelfenschwil,none,7907.0,3899.0,7019.0,7870.0,60980.0,0.0,965.82,0.0,965.82,0.0
49053.0,34,True,single,False,0,1,1,Waldkirch,roman_catholic,816.0,3437.0,9381.0,12602.0,452094.0,14858.0,0.0,0.0,0.0,0.0
227728.0,62,False,single,False,0,0,0,Mörschwil,roman_catholic,26457.0,199.0,1045.0,0.0,463385.0,0.0,34836.5,2846.470000000001,7631.720000000001,750.8099999999977
175542.0,42,False,single,False,0,0,0,Mels,protestant,34860.0,5482.0,1216.0,0.0,138067.0,0.0,24813.45,463.9300000000003,8119.810000000001,0.0
140216.0,39,False,married,False,2,0,2,Jonschwil,christian_catholic,27823.0,3745.0,4935.0,9096.0,343859.0,0.0,8353.94,1849.8100000000004,3767.3200000000006,613.4400000000005
56096.0,35,True,married,False,1,0,1,Walenstadt,roman_catholic,4578.0,415.0,2414.0,6669.0,223039.0,0.0,2122.6,384.30999999999995,2122.6,915.6099999999999
194409.0,59,True,married,True,0,1,1,Gommiswald,none,7285.0,3920.0,5930.0,20566.0,376492.0,1102.0,22771.51,0.0,1565.699999999997,563.0999999999985
108867.0,26,True,single,False,0,2,2,Eichberg,roman_catholic,7285.0,859.0,7141.0,27078.0,437068.0,3405.0,2794.55,0.0,0.0,357.02
223358.0,31,False,single,False,0,0,0,Wil (SG),roman_catholic,10934.0,1516.0,5399.0,0.0,102841.0,0.0,45763.33,8556.470000000001,8911.720000000001,459.8199999999997
93916.0,44,True,single,False,1,1,2,Wattwil,protestant,7549.0,588.0,9653.0,18648.0,452851.0,18413.0,439.19,0.0,410.32,306.82
204306.0,40,True,married,True,0,1,1,Quarten,none,1657.0,96.0,5021.0,18279.0,453874.0,5668.0,29451.73,1752.329999999998,2493.0499999999993,1748.5
116492.0,25,False,married,True,1,1,2,Wildhaus-Alt St. Johann,none,17588.0,5102.0,5165.0,354.0,6395.0,2351.0,6443.9,3572.7699999999995,4663.2699999999995,302.9200000000001
182504.0,29,False,married,False,1,0,1,Eschenbach (SG),none,9679.0,5494.0,1134.0,20388.0,378853.0,0.0,21392.84,6855.35,1641.9099999999999,272.5400000000009
38927.0,49,False,single,False,2,2,4,Quarten,protestant,8056.0,5413.0,7905.0,20120.0,381785.0,13881.0,0.0,0.0,0.0,0.0
100335.0,27,True,married,True,2,1,3,Rorschach,protestant,5218.0,2281.0,3540.0,3236.0,234857.0,8906.0,4981.39,444.72000000000025,4261.7300000000005,954.1400000000003
73369.0,57,True,single,False,0,1,1,Altstätten,protestant,7924.0,458.0,5286.0,16873.0,125918.0,10407.0,347.3,0.0,347.3,282.43
169524.0,27,True,single,False,1,0,1,Quarten,roman_catholic,4751.0,4600.0,7129.0,9218.0,314912.0,0.0,24641.8,722.2199999999975,4894.040000000001,0.0
194347.0,38,False,single,False,2,0,2,Tübach,roman_catholic,12994.0,3644.0,9534.0,22611.0,82279.0,0.0,18357.61,5678.950000000001,990.8199999999997,0.0
145211.0,33,False,married,True,2,2,4,Mörschwil,protestant,29449.0,317.0,8268.0,24241.0,497571.0,11891.0,280.82,272.13,214.27999999999997,237.57
130602.0,42,True,single,False,2,1,3,Goldach,roman_catholic,5882.0,3132.0,5068.0,8743.0,17319.0,9514.0,8108.08,285.64999999999964,3672.12,47.590000000000146
199895.0,56,False,single,False,2,1,3,Mörschwil,protestant,33653.0,2162.0,4921.0,15490.0,372168.0,6760.0,12387.74,596.0699999999997,2496.6399999999994,230.0699999999997
90575.0,37,False,single,False,2,1,3,Gams,roman_catholic,32468.0,1829.0,8212.0,8337.0,430656.0,12353.0,0.0,0.0,0.0,0.0
176593.0,44,False,married,True,0,2,2,Gommiswald,roman_catholic,14631.0,38.0,3213.0,20494.0,211538.0,14247.0,13802.1,5451.92,1570.0599999999995,1622.9700000000012
45437.0,33,False,single,False,1,0,1,Mörschwil,roman_catholic,7789.0,5585.0,3574.0,8866.0,359814.0,0.0,0.0,0.0,0.0,0.0
58449.0,38,False,married,False,1,1,2,Neckertal,none,2652.0,3288.0,8774.0,16783.0,159175.0,6907.0,0.0,0.0,0.0,0.0
200568.0,32,True,married,True,1,0,1,Rebstein,roman_catholic,4881.0,3239.0,94.0,29729.0,437348.0,0.0,30103.15,743.4800000000032,0.0,834.8100000000013
192754.0,34,True,single,False,1,0,1,Mörschwil,protestant,7014.0,1749.0,1791.0,11916.0,303996.0,0.0,28087.63,70.72999999999956,4048.16,318.59000000000015
42049.0,30,True,single,False,1,2,3,Sevelen,none,7673.0,4342.0,1241.0,26297.0,156278.0,8461.0,0.0,0.0,0.0,0.0
205200.0,44,False,single,False,2,0,2,Mörschwil,none,33042.0,2154.0,1986.0,28037.0,298707.0,0.0,13950.2,684.9099999999999,0.0,200.61000000000058
119635.0,60,True,single,False,0,0,0,Niederhelfenschwil,roman_catholic,5450.0,76.0,9894.0,0.0,218636.0,0.0,16541.81,506.89000000000124,7136.3200000000015,826.3100000000013
221437.0,29,False,married,True,2,2,4,Sevelen,protestant,1979.0,1554.0,645.0,9730.0,362923.0,4087.0,31731.03,10677.91,5401.0,1444.7199999999975
135274.0,45,False,married,True,0,0,0,Altstätten,roman_catholic,697.0,2765.0,5250.0,0.0,9298.0,0.0,19553.08,9033.380000000001,6845.330000000002,922.9100000000035
161703.0,39,False,single,False,2,0,2,Eichberg,none,28504.0,242.0,1944.0,19848.0,114794.0,0.0,10270.49,1730.2299999999996,1496.0699999999997,653.9599999999991
113811.0,34,True,married,True,1,1,2,Oberuzwil,protestant,2212.0,5624.0,1841.0,1045.0,481710.0,3158.0,11543.83,1298.039999999999,6018.17,267.2399999999998
143849.0,38,False,single,False,2,0,2,Rorschacherberg,none,35726.0,5521.0,9322.0,19437.0,470400.0,0.0,3778.84,97.78999999999996,1212.1800000000003,0.0
200997.0,44,False,married,False,2,1,3,Kaltbrunn,none,29819.0,5716.0,2748.0,22920.0,19857.0,14188.0,11369.66,1514.5200000000004,848.9699999999993,210.42000000000007
64208.0,31,False,married,False,1,1,2,Rebstein,none,4049.0,3091.0,1075.0,4967.0,98341.0,13949.0,11.79,11.79,11.79,11.79
